date (local),month,season,hy,dy,hd,dw,coal,hydro,gas,nuclear,petroleum,wind,other,solar,I_f
1/11/2019,1,w,4669,195,13.00,6,2999,17,16392,3867,0,,930,1000,508.612287
1/11/2019,1,w,4670,195,14.00,6,2757,17,15522,3868,0,,852,994,506.9938588
1/11/2019,1,w,4671,195,15.00,6,2538,17,15283,3863,0,,812,921,506.018116
1/11/2019,1,w,4672,195,16.00,6,2399,17,15142,3868,0,,793,838,505.9678246
1/11/2019,1,w,4673,195,17.00,6,2358,18,15247,3869,0,,805,625,502.7183391
1/11/2019,1,w,4674,195,18.00,6,2413,18,15227,3866,0,,885,358,502.9253274
1/11/2019,1,w,4675,195,19.00,6,2648,19,16076,3864,0,,1037,58,495.0787069
1/11/2019,1,w,4676,195,20.00,6,2934,20,17128,3866,0,,1179,2,494.0709178
1/11/2019,1,w,4677,195,21.00,6,2943,20,17039,3864,0,,1234,4,496.6362719
1/11/2019,1,w,4678,195,22.00,6,2841,20,16266,3866,0,,1334,0,494.2269011
1/11/2019,1,w,4679,195,23.00,6,2673,20,15346,3865,0,,1254,0,498.1738688
1/11/2019,1,w,4680,195,24.00,6,2462,20,14763,3870,0,,1128,0,507.3697883
1/12/2019,1,w,4681,196,1.00,7,2250,20,13219,3862,0,,1336,0,510.9356725
1/12/2019,1,w,4682,196,2.00,7,2038,21,12150,3867,0,,893,0,518.3984904
1/12/2019,1,w,4683,196,3.00,7,1887,20,11588,3869,0,,744,0,525.3371407
1/12/2019,1,w,4684,196,4.00,7,1841,21,11162,3866,0,,731,0,526.9506772
1/12/2019,1,w,4685,196,5.00,7,1789,20,11011,3870,0,,738,0,528.8822308
1/12/2019,1,w,4686,196,6.00,7,1805,20,11159,3868,0,,766,0,529.2500058
1/12/2019,1,w,4687,196,7.00,7,1926,21,11672,3867,0,,825,0,525.2477199
1/12/2019,1,w,4688,196,8.00,7,2103,20,12730,3865,0,,909,0,514.0089631
1/12/2019,1,w,4689,196,9.00,7,2386,20,14047,3869,0,,952,25,505.3324581
1/12/2019,1,w,4690,196,10.00,7,2597,21,15168,3868,0,,1033,250,509.921548
1/12/2019,1,w,4691,196,11.00,7,2622,20,15513,3866,0,,1157,663,506.0951036
1/12/2019,1,w,4692,196,12.00,7,2500,18,15583,3862,0,,1341,903,499.8852895
1/12/2019,1,w,4693,196,13.00,7,2369,18,15817,3868,0,,1265,935,493.8168211
1/12/2019,1,w,4694,196,14.00,7,2292,18,16270,3865,0,,1034,821,493.7442481
1/12/2019,1,w,4695,196,15.00,7,2251,18,16503,3866,0,,933,761,491.2875075
1/12/2019,1,w,4696,196,16.00,7,2187,17,16435,3864,0,,963,841,491.2638777
1/12/2019,1,w,4697,196,17.00,7,2129,18,16406,3865,0,,1137,675,489.3974205
1/12/2019,1,w,4698,196,18.00,7,2216,18,16493,3860,0,,1342,303,490.4898401
1/12/2019,1,w,4699,196,19.00,7,2355,23,16658,3867,0,,1356,48,485.5957404
1/12/2019,1,w,4700,196,20.00,7,2471,21,17637,3863,0,,1236,5,487.2799664
1/12/2019,1,w,4701,196,21.00,7,2420,20,16939,3862,0,,1314,2,489.562317
1/12/2019,1,w,4702,196,22.00,7,2268,19,15923,3861,0,,1507,0,488.7380719
1/12/2019,1,w,4703,196,23.00,7,2001,19,15246,3861,0,,1369,0,479.0783525
1/12/2019,1,w,4704,196,24.00,7,1870,21,14368,3864,0,,801,0,490.8813288
1/13/2019,1,w,4705,197,1.00,1,1727,22,12965,3863,0,,715,0,489.2144082
1/13/2019,1,w,4706,197,2.00,1,1532,22,11775,3863,0,,675,0,490.301262
1/13/2019,1,w,4707,197,3.00,1,1328,22,11085,3864,0,,676,0,490.1899687
1/13/2019,1,w,4708,197,4.00,1,1312,22,10529,3861,0,,673,0,494.7160651
1/13/2019,1,w,4709,197,5.00,1,1311,22,10203,3869,0,,675,0,504.2193986
1/13/2019,1,w,4710,197,6.00,1,1313,23,10164,3862,0,,670,0,507.3160714
1/13/2019,1,w,4711,197,7.00,1,1315,24,10485,3865,0,,737,0,509.2520417
1/13/2019,1,w,4712,197,8.00,1,1397,24,11175,3863,0,,826,0,505.8311884
1/13/2019,1,w,4713,197,9.00,1,1436,23,12251,3864,0,,850,33,496.5006644
1/13/2019,1,w,4714,197,10.00,1,1568,24,13927,3865,0,,883,352,488.6254313
1/13/2019,1,w,4715,197,11.00,1,1747,24,15286,3863,0,,910,735,485.3765836
1/13/2019,1,w,4716,197,12.00,1,1848,24,16175,3859,0,,912,968,487.7071007
1/13/2019,1,w,4717,197,13.00,1,1930,23,16956,3860,0,,923,1065,480.7862765
1/13/2019,1,w,4718,197,14.00,1,2055,24,17698,3857,0,,939,1036,478.5020897
1/13/2019,1,w,4719,197,15.00,1,2143,24,18295,3861,0,,926,923,477.051167
1/13/2019,1,w,4720,197,16.00,1,2138,24,18720,3858,0,,931,905,474.0218846
1/13/2019,1,w,4721,197,17.00,1,2143,25,18902,3856,0,,952,673,464.0408262
1/13/2019,1,w,4722,197,18.00,1,2170,25,19028,3854,0,,966,338,464.3208688
1/13/2019,1,w,4723,197,19.00,1,2230,25,19174,3855,0,,1006,76,463.6945575
1/13/2019,1,w,4724,197,20.00,1,2417,24,19481,3859,0,,1173,2,466.2600883
1/13/2019,1,w,4725,197,21.00,1,2438,25,18909,3853,0,,1118,4,471.1222907
1/13/2019,1,w,4726,197,22.00,1,2351,23,18229,3855,0,,896,1,474.2320538
1/13/2019,1,w,4727,197,23.00,1,2027,23,16974,3857,0,,795,1,471.6230177
1/13/2019,1,w,4728,197,24.00,1,1842,23,15047,3858,0,,741,0,481.8703128
1/14/2019,1,w,4729,198,1.00,2,1689,23,12982,3852,0,,733,1,492.6346829
1/14/2019,1,w,4730,198,2.00,2,1537,23,11118,3861,0,,687,0,506.1865794
1/14/2019,1,w,4731,198,3.00,2,1420,24,10040,3855,0,,691,0,509.4850767
1/14/2019,1,w,4732,198,4.00,2,1424,23,9556,3856,0,,684,0,514.5055695
1/14/2019,1,w,4733,198,5.00,2,1420,22,9404,3855,0,,696,0,516.0010864
1/14/2019,1,w,4734,198,6.00,2,1482,22,9816,3859,0,,751,0,508.9974122
1/14/2019,1,w,4735,198,7.00,2,1683,22,11265,3857,0,,898,0,504.8284446
1/14/2019,1,w,4736,198,8.00,2,2084,23,13732,3861,0,,864,0,492.2557605
1/14/2019,1,w,4737,198,9.00,2,2186,24,15261,3858,0,,876,18,486.636948
1/14/2019,1,w,4738,198,10.00,2,2182,24,15782,3859,0,,871,248,483.8315406
1/14/2019,1,w,4739,198,11.00,2,2207,23,16309,3860,0,,816,490,480.6250222
1/14/2019,1,w,4740,198,12.00,2,2305,24,16442,3855,0,,878,660,485.9618023
1/14/2019,1,w,4741,198,13.00,2,2432,24,16347,3856,0,,867,948,491.9713505
1/14/2019,1,w,4742,198,14.00,2,2470,25,16436,3855,0,,846,1062,487.408115
1/14/2019,1,w,4743,198,15.00,2,2525,25,16587,3860,0,,811,1086,486.7225196
1/14/2019,1,w,4744,198,16.00,2,2518,25,16487,3853,26,,853,1053,486.5041103
1/14/2019,1,w,4745,198,17.00,2,2532,24,16581,3855,0,,901,943,483.4835797
1/14/2019,1,w,4746,198,18.00,2,2637,27,17112,3853,0,,991,445,481.9876781
1/14/2019,1,w,4747,198,19.00,2,2890,29,17778,3858,0,,1083,77,477.2760744
1/14/2019,1,w,4748,198,20.00,2,3295,29,19160,3855,0,,1059,5,480.9594729
1/14/2019,1,w,4749,198,21.00,2,3375,28,19027,3851,0,,1049,1,487.7086076
1/14/2019,1,w,4750,198,22.00,2,3275,27,18188,3858,0,,977,2,491.1563998
1/14/2019,1,w,4751,198,23.00,2,3021,27,16905,3854,0,,885,3,496.8422589
1/14/2019,1,w,4752,198,24.00,2,2714,27,15086,3857,0,,814,0,498.1312867
1/15/2019,1,w,4753,199,1.00,3,2318,27,13247,3857,0,,732,0,509.433614
1/15/2019,1,w,4754,199,2.00,3,2004,27,12053,3855,0,,734,0,513.5245347
1/15/2019,1,w,4755,199,3.00,3,1888,27,11452,3857,0,,724,0,518.514607
1/15/2019,1,w,4756,199,4.00,3,1896,27,11124,3858,0,,732,0,523.5511276
1/15/2019,1,w,4757,199,5.00,3,1923,27,11150,3858,0,,753,0,524.1384081
1/15/2019,1,w,4758,199,6.00,3,1987,27,11539,3862,0,,795,0,520.8174555
1/15/2019,1,w,4759,199,7.00,3,2320,27,12804,3863,0,,871,0,499.1602815
1/15/2019,1,w,4760,199,8.00,3,2663,27,15520,3863,0,,1026,0,485.2167216
1/15/2019,1,w,4761,199,9.00,3,3113,27,16968,3859,0,,1042,17,480.5602977
1/15/2019,1,w,4762,199,10.00,3,3225,28,17132,3853,0,,1070,161,483.6052735
1/15/2019,1,w,4763,199,11.00,3,3282,27,16967,3853,0,,1085,442,486.4395858
1/15/2019,1,w,4764,199,12.00,3,3190,27,16548,3861,0,,1088,623,494.4023388
1/15/2019,1,w,4765,199,13.00,3,3006,27,16328,3865,0,,1137,818,498.4032874
1/15/2019,1,w,4766,199,14.00,3,2982,27,15529,3860,0,,1363,972,507.8633788
1/15/2019,1,w,4767,199,15.00,3,2957,27,14857,3863,0,,1673,1025,512.7461132
1/15/2019,1,w,4768,199,16.00,3,2895,27,14360,3864,0,,1716,1033,522.8144016
1/15/2019,1,w,4769,199,17.00,3,2861,27,14189,3866,0,,1802,947,514.2726921
1/15/2019,1,w,4770,199,18.00,3,2948,28,14900,3863,0,,2009,475,500.5294619
1/15/2019,1,w,4771,199,19.00,3,3215,27,16307,3859,0,,2145,93,486.4133352
1/15/2019,1,w,4772,199,20.00,3,3365,27,18726,3861,0,,2127,1,486.0760884
1/15/2019,1,w,4773,199,21.00,3,3392,27,19091,3861,0,,2106,0,489.8930225
1/15/2019,1,w,4774,199,22.00,3,3356,27,18793,3865,0,,1895,0,488.6527992
1/15/2019,1,w,4775,199,23.00,3,3284,27,18396,3863,0,,1097,0,497.151175
1/15/2019,1,w,4776,199,24.00,3,3131,28,16971,3864,0,,959,0,506.0568774
1/16/2019,1,w,4777,200,1.00,4,2955,27,15319,3860,0,,794,0,506.071853
1/16/2019,1,w,4778,200,2.00,4,2819,27,14305,3867,0,,953,0,513.0599784
1/16/2019,1,w,4779,200,3.00,4,2789,27,13927,3866,0,,962,0,515.2666473
1/16/2019,1,w,4780,200,4.00,4,2806,27,13954,3867,0,,953,0,515.5415748
1/16/2019,1,w,4781,200,5.00,4,2826,28,14275,3865,0,,923,0,515.4962697
1/16/2019,1,w,4782,200,6.00,4,2859,27,15149,3867,0,,945,0,501.9903902
1/16/2019,1,w,4783,200,7.00,4,3145,27,16989,3870,0,,1065,0,501.7914843
1/16/2019,1,w,4784,200,8.00,4,3602,26,19848,3869,0,,1081,0,492.9586405
1/16/2019,1,w,4785,200,9.00,4,3286,26,21654,3869,173,,1392,44,495.6600799
1/16/2019,1,w,4786,200,10.00,4,3267,26,20659,3867,21,,1476,402,495.7797224
1/16/2019,1,w,4787,200,11.00,4,3163,26,19666,3871,0,,1570,806,499.0777602
1/16/2019,1,w,4788,200,12.00,4,3075,26,18298,3867,29,,1727,937,506.0022755
1/16/2019,1,w,4789,200,13.00,4,3026,26,17404,3869,0,,1550,901,507.9268913
1/16/2019,1,w,4790,200,14.00,4,3041,26,16904,3868,53,,1286,807,508.9052903
1/16/2019,1,w,4791,200,15.00,4,2894,26,16442,3868,71,,1358,772,505.4772778
1/16/2019,1,w,4792,200,16.00,4,2794,26,16078,3871,106,,1280,737,501.4034282
1/16/2019,1,w,4793,200,17.00,4,2722,26,16092,3863,105,,1138,576,495.8562234
1/16/2019,1,w,4794,200,18.00,4,2676,25,16679,3865,105,,1116,322,491.4180561
1/16/2019,1,w,4795,200,19.00,4,2886,25,17724,3869,105,,1483,84,473.5059373
1/16/2019,1,w,4796,200,20.00,4,3186,25,20592,3867,76,,991,4,478.0219812
1/16/2019,1,w,4797,200,21.00,4,3171,23,21140,3869,0,,1138,1,480.587905
1/16/2019,1,w,4798,200,22.00,4,3165,23,20862,3871,0,,1133,3,487.3602627
1/16/2019,1,w,4799,200,23.00,4,3120,23,19777,3869,0,,1067,1,489.418245
1/16/2019,1,w,4800,200,24.00,4,3085,23,18088,3871,0,,998,0,501.027057
1/17/2019,1,w,4801,201,1.00,5,3003,23,16386,3869,0,,956,0,505.6306865
1/17/2019,1,w,4802,201,2.00,5,2957,23,15537,3866,0,,1019,0,506.3333568
1/17/2019,1,w,4803,201,3.00,5,2912,24,15236,3867,0,,1029,0,510.2295939
1/17/2019,1,w,4804,201,4.00,5,2936,23,15306,3865,0,,1021,0,508.4738636
1/17/2019,1,w,4805,201,5.00,5,2953,24,15685,3871,0,,976,0,514.1159213
1/17/2019,1,w,4806,201,6.00,5,3000,23,16695,3867,0,,999,0,497.8491999
1/17/2019,1,w,4807,201,7.00,5,3208,24,18761,3871,0,,1075,0,499.7332035
1/17/2019,1,w,4808,201,8.00,5,3287,25,22051,3869,0,,1108,0,494.1482669
1/17/2019,1,w,4809,201,9.00,5,3305,26,23482,3869,0,,1260,46,493.7124495
1/17/2019,1,w,4810,201,10.00,5,3284,25,22644,3871,0,,1288,480,494.9739914
1/17/2019,1,w,4811,201,11.00,5,3166,25,20344,3870,124,,1062,873,506.818347
1/17/2019,1,w,4812,201,12.00,5,2856,25,17936,3864,200,,1197,1132,507.8715321
1/17/2019,1,w,4813,201,13.00,5,2920,25,16201,3868,198,,1205,1259,503.2412436
1/17/2019,1,w,4814,201,14.00,5,2759,26,15475,3869,112,,1159,1224,500.0950902
1/17/2019,1,w,4815,201,15.00,5,2618,25,14968,3865,96,,1140,1190,502.3592545
1/17/2019,1,w,4816,201,16.00,5,2530,25,14759,3867,95,,1129,1169,502.7055787
1/17/2019,1,w,4817,201,17.00,5,2560,26,14610,3859,94,,1138,978,496.7352824
1/17/2019,1,w,4818,201,18.00,5,2614,25,15560,3864,94,,1161,473,491.0399731
1/17/2019,1,w,4819,201,19.00,5,2768,26,16433,3863,96,,1151,91,488.2439742
1/17/2019,1,w,4820,201,20.00,5,3008,25,17934,3865,76,,1188,6,487.2163375
1/17/2019,1,w,4821,201,21.00,5,3041,25,18079,3863,0,,1150,4,491.5283804
1/17/2019,1,w,4822,201,22.00,5,2973,26,17326,3866,0,,1108,4,497.6719845
1/17/2019,1,w,4823,201,23.00,5,2834,25,16224,3866,0,,1126,4,496.6499481
1/17/2019,1,w,4824,201,24.00,5,2652,25,14693,3868,0,,1011,0,508.3100607
1/18/2019,1,w,4825,202,1.00,6,2436,26,13255,3864,0,,1194,0,523.2218717
1/18/2019,1,w,4826,202,2.00,6,2269,25,11884,3873,0,,979,0,528.2500734
1/18/2019,1,w,4827,202,3.00,6,2197,26,11415,3870,0,,987,0,530.9729827
1/18/2019,1,w,4828,202,4.00,6,2202,26,11189,3877,0,,998,0,538.2417428
1/18/2019,1,w,4829,202,5.00,6,2256,25,11378,3872,0,,998,0,539.8080423
1/18/2019,1,w,4830,202,6.00,6,2447,26,12056,3870,0,,995,0,535.5392236
1/18/2019,1,w,4831,202,7.00,6,2735,25,13788,3873,0,,1056,0,517.602096
1/18/2019,1,w,4832,202,8.00,6,3025,26,16738,3874,0,,1104,0,513.8505313
1/18/2019,1,w,4833,202,9.00,6,3190,25,18171,3871,0,,1294,49,513.8688708
1/18/2019,1,w,4834,202,10.00,6,3183,25,17863,3872,0,,1161,475,509.8767528
1/18/2019,1,w,4835,202,11.00,6,3117,26,16802,3870,0,,1134,864,512.1994403
1/18/2019,1,w,4836,202,12.00,6,2980,25,15780,3871,0,,1272,1113,509.0066662
1/18/2019,1,w,4837,202,13.00,6,3066,25,15065,3869,0,,1305,1174,504.423863
1/18/2019,1,w,4838,202,14.00,6,3116,26,14794,3866,0,,1212,1149,506.1986051
1/18/2019,1,w,4839,202,15.00,6,2988,25,14817,3870,0,,1206,1126,505.4747694
1/18/2019,1,w,4840,202,16.00,6,2949,26,14882,3869,0,,1165,1078,502.1915525
1/18/2019,1,w,4841,202,17.00,6,2926,27,15307,3867,0,,1063,851,497.3746824
1/18/2019,1,w,4842,202,18.00,6,2934,26,15834,3866,0,,1048,405,495.8873341
1/18/2019,1,w,4843,202,19.00,6,3020,27,16266,3867,0,,1143,82,497.1456573
1/18/2019,1,w,4844,202,20.00,6,3205,20,16921,3865,0,,1200,1,497.8804234
1/18/2019,1,w,4845,202,21.00,6,3133,20,16461,3867,0,,1164,0,492.5998329
1/18/2019,1,w,4846,202,22.00,6,3054,19,15662,3865,0,,1021,0,498.887664
1/18/2019,1,w,4847,202,23.00,6,2994,20,9756,2981,0,,979,0,506.9327894
1/18/2019,1,w,4848,202,24.00,6,2850,19,18184,2981,0,,917,0,521.8350158
1/19/2019,1,w,4849,203,1.00,7,2684,22,7303,2980,0,,895,0,531.1914684
1/19/2019,1,w,4850,203,2.00,7,2546,21,11153,3866,0,,809,0,539.7434927
1/19/2019,1,w,4851,203,3.00,7,2485,22,10381,3858,0,,774,0,542.3840518
1/19/2019,1,w,4852,203,4.00,7,2382,22,10129,3862,0,,787,0,544.0170762
1/19/2019,1,w,4853,203,5.00,7,2411,23,10010,3859,0,,800,0,549.3318767
1/19/2019,1,w,4854,203,6.00,7,2488,22,10400,3860,0,,843,0,539.2952988
1/19/2019,1,w,4855,203,7.00,7,2685,22,10813,3862,0,,943,0,533.9445915
1/19/2019,1,w,4856,203,8.00,7,2960,22,12051,3856,0,,1076,0,527.4460578
1/19/2019,1,w,4857,203,9.00,7,3414,23,13263,3858,0,,1147,41,526.0423228
1/19/2019,1,w,4858,203,10.00,7,3541,22,14473,3854,0,,1125,318,521.6547205
1/19/2019,1,w,4859,203,11.00,7,3423,23,14837,3857,0,,1227,664,518.687075
1/19/2019,1,w,4860,203,12.00,7,3280,26,14798,3856,0,,1167,930,513.90641
1/19/2019,1,w,4861,203,13.00,7,3156,25,14726,3856,0,,1123,1043,513.1098838
1/19/2019,1,w,4862,203,14.00,7,3105,27,14571,3859,0,,1063,1108,518.4034353
1/19/2019,1,w,4863,203,15.00,7,3059,27,14569,3857,0,,1066,1095,513.7290118
1/19/2019,1,w,4864,203,16.00,7,2991,28,14818,3857,0,,1022,972,504.343859
1/19/2019,1,w,4865,203,17.00,7,2777,27,15323,3853,0,,896,859,504.0139592
1/19/2019,1,w,4866,203,18.00,7,2792,28,15593,3849,0,,988,413,502.1676513
1/19/2019,1,w,4867,203,19.00,7,2874,31,15845,3850,0,,969,65,498.6177694
1/19/2019,1,w,4868,203,20.00,7,2954,22,16786,3848,0,,966,2,501.5620413
1/19/2019,1,w,4869,203,21.00,7,2857,26,16256,3849,0,,1030,3,505.5255246
1/19/2019,1,w,4870,203,22.00,7,2693,26,15410,3847,0,,1044,4,511.9433885
1/19/2019,1,w,4871,203,23.00,7,2579,26,14389,3846,0,,1029,0,513.4092158
1/19/2019,1,w,4872,203,24.00,7,2479,26,13052,3850,0,,1038,2,531.237682
1/20/2019,1,w,4873,204,1.00,1,2409,26,11344,3852,0,,1034,0,535.1559358
1/20/2019,1,w,4874,204,2.00,1,2241,26,10336,3850,0,,936,0,546.5443208
1/20/2019,1,w,4875,204,3.00,1,2178,26,9614,3851,0,,923,0,549.0702485
1/20/2019,1,w,4876,204,4.00,1,2162,26,9056,3855,0,,921,0,559.0501497
1/20/2019,1,w,4877,204,5.00,1,2213,26,8578,3850,0,,913,0,563.2341728
1/20/2019,1,w,4878,204,6.00,1,2208,26,8646,3849,0,,908,0,562.6604831
1/20/2019,1,w,4879,204,7.00,1,2222,26,8970,3849,0,,955,0,559.7852194
1/20/2019,1,w,4880,204,8.00,1,2337,27,9622,3855,0,,1012,0,553.2190609
1/20/2019,1,w,4881,204,9.00,1,2573,26,10697,3853,0,,1114,9,534.4458601
1/20/2019,1,w,4882,204,10.00,1,2845,27,12287,3852,0,,1196,150,519.3873974
1/20/2019,1,w,4883,204,11.00,1,3061,26,13560,3850,0,,1235,426,517.9553114
1/20/2019,1,w,4884,204,12.00,1,3251,26,14233,3848,0,,1253,679,513.8647365
1/20/2019,1,w,4885,204,13.00,1,3318,26,14506,3854,0,,1288,721,518.7889784
1/20/2019,1,w,4886,204,14.00,1,3400,26,14416,3856,0,,1550,777,522.6508377
1/20/2019,1,w,4887,204,15.00,1,3360,26,14324,3853,0,,1527,810,524.2867967
1/20/2019,1,w,4888,204,16.00,1,3356,27,14443,3853,0,,1248,847,525.8582414
1/20/2019,1,w,4889,204,17.00,1,3387,26,14367,3858,0,,1278,790,516.9296132
1/20/2019,1,w,4890,204,18.00,1,3486,27,14722,3854,0,,1286,388,514.3720084
1/20/2019,1,w,4891,204,19.00,1,3668,30,15649,3852,0,,1294,81,506.6701956
1/20/2019,1,w,4892,204,20.00,1,3914,28,17402,3857,0,,1304,3,507.8974196
1/20/2019,1,w,4893,204,21.00,1,4065,28,17580,3852,0,,1347,4,511.6529152
1/20/2019,1,w,4894,204,22.00,1,3999,27,17234,3855,0,,1402,1,519.0535774
1/20/2019,1,w,4895,204,23.00,1,3945,28,16237,3861,0,,1430,0,525.8315145
1/20/2019,1,w,4896,204,24.00,1,3868,27,15452,3856,0,,1421,0,541.7371115
1/21/2019,1,w,4897,205,1.00,2,3806,27,14239,3856,0,,1123,0,543.2606369
1/21/2019,1,w,4898,205,2.00,2,3770,26,13572,3861,0,,1502,0,540.8234697
1/21/2019,1,w,4899,205,3.00,2,3695,25,13381,3862,0,,1595,0,538.5061768
1/21/2019,1,w,4900,205,4.00,2,3612,26,13594,3830,0,,1646,0,541.2432214
1/21/2019,1,w,4901,205,5.00,2,3722,25,14320,3686,0,,1671,0,538.9035481
1/21/2019,1,w,4902,205,6.00,2,3960,26,15187,3676,0,,1789,0,528.1428594
1/21/2019,1,w,4903,205,7.00,2,4058,27,16742,3678,0,,1954,0,513.5934259
1/21/2019,1,w,4904,205,8.00,2,4384,28,19393,3686,0,,2039,0,508.4257076
1/21/2019,1,w,4905,205,9.00,2,4520,28,21487,3687,172,,2248,53,509.0419463
1/21/2019,1,w,4906,205,10.00,2,4597,27,22143,3674,0,,2324,469,504.9723221
1/21/2019,1,w,4907,205,11.00,2,4496,28,21398,3687,0,,2166,913,505.9471303
1/21/2019,1,w,4908,205,12.00,2,4406,26,19881,3689,0,,2089,1202,513.1828593
1/21/2019,1,w,4909,205,13.00,2,4230,26,18230,3687,0,,2001,1259,506.0327862
1/21/2019,1,w,4910,205,14.00,2,3942,26,16816,3691,0,,1833,1270,516.1178725
1/21/2019,1,w,4911,205,15.00,2,3682,26,15532,3688,0,,1828,1301,520.0517568
1/21/2019,1,w,4912,205,16.00,2,3430,25,14698,3686,0,,1811,1311,516.7983751
1/21/2019,1,w,4913,205,17.00,2,3267,26,14584,3687,0,,1780,1179,512.2324381
1/21/2019,1,w,4914,205,18.00,2,3377,25,15170,3687,0,,1866,601,507.7374155
1/21/2019,1,w,4915,205,19.00,2,3878,25,16434,3684,0,,2240,125,504.580322
1/21/2019,1,w,4916,205,20.00,2,4444,26,18287,3686,0,,2377,0,506.0878677
1/21/2019,1,w,4917,205,21.00,2,4585,25,18543,3686,0,,2315,5,502.0115825
1/21/2019,1,w,4918,205,22.00,2,4517,25,18774,3687,0,,1950,0,501.5360409
1/21/2019,1,w,4919,205,23.00,2,4160,25,18322,3691,0,,1550,0,504.7202996
1/21/2019,1,w,4920,205,24.00,2,3982,22,16946,3688,0,,1409,0,518.6017252
1/22/2019,1,w,4921,206,1.00,3,3792,21,15414,3697,0,,1372,0,530.6862366
1/22/2019,1,w,4922,206,2.00,3,3723,22,14252,3690,0,,1354,0,532.2878201
1/22/2019,1,w,4923,206,3.00,3,3583,21,13914,3693,0,,1353,0,532.4272022
1/22/2019,1,w,4924,206,4.00,3,3537,21,13900,3692,0,,1347,0,530.8399055
1/22/2019,1,w,4925,206,5.00,3,3524,20,14161,3690,0,,1358,0,534.2220701
1/22/2019,1,w,4926,206,6.00,3,3658,21,14444,3692,0,,1478,0,528.0692176
1/22/2019,1,w,4927,206,7.00,3,3971,20,15999,3692,0,,1561,0,518.7540726
1/22/2019,1,w,4928,206,8.00,3,4269,19,18640,3702,0,,1531,0,513.3634414
1/22/2019,1,w,4929,206,9.00,3,4156,20,19914,3774,0,,1500,46,509.4440636
1/22/2019,1,w,4930,206,10.00,3,4034,19,18852,3841,0,,1501,426,515.1320162
1/22/2019,1,w,4931,206,11.00,3,3997,18,17000,3862,0,,1472,773,517.8529548
1/22/2019,1,w,4932,206,12.00,3,3951,19,15584,3859,2,,1359,1067,518.5763431
1/22/2019,1,w,4933,206,13.00,3,3627,18,15093,3862,0,,1132,1045,512.1873074
1/22/2019,1,w,4934,206,14.00,3,3424,19,15059,3869,0,,957,950,514.837653
1/22/2019,1,w,4935,206,15.00,3,3259,18,14957,3868,0,,863,886,515.4981508
1/22/2019,1,w,4936,206,16.00,3,3140,18,14932,3861,0,,706,847,517.7759724
1/22/2019,1,w,4937,206,17.00,3,3077,19,14845,3860,0,,735,766,513.0281392
1/22/2019,1,w,4938,206,18.00,3,3102,19,15179,3860,0,,791,466,505.7889802
1/22/2019,1,w,4939,206,19.00,3,3251,21,16262,3863,0,,897,94,506.4802888
1/22/2019,1,w,4940,206,20.00,3,3652,22,17623,3868,0,,913,2,503.1229066
1/22/2019,1,w,4941,206,21.00,3,3702,20,17731,3866,0,,884,3,505.0150555
1/22/2019,1,w,4942,206,22.00,3,3579,20,16810,3864,0,,819,0,512.48518
1/22/2019,1,w,4943,206,23.00,3,3413,20,15393,3863,0,,726,0,521.4105996
1/22/2019,1,w,4944,206,24.00,3,3087,20,13666,3866,0,,665,0,541.5412058
1/23/2019,1,w,4945,207,1.00,4,2711,19,12045,3869,0,,916,0,552.8700165
1/23/2019,1,w,4946,207,2.00,4,2516,20,10710,3866,0,,620,0,564.3965873
1/23/2019,1,w,4947,207,3.00,4,2958,20,10228,3866,0,,631,0,567.4098485
1/23/2019,1,w,4948,207,4.00,4,2951,20,9750,3868,0,,619,0,572.7251001
1/23/2019,1,w,4949,207,5.00,4,2924,20,9638,3866,0,,631,0,570.4399856
1/23/2019,1,w,4950,207,6.00,4,2930,20,10122,3870,0,,659,0,562.7437447
1/23/2019,1,w,4951,207,7.00,4,3098,19,11443,3871,0,,776,0,540.2278819
1/23/2019,1,w,4952,207,8.00,4,3266,20,13944,3870,0,,826,0,526.5266198
1/23/2019,1,w,4953,207,9.00,4,3280,20,15280,3868,0,,796,31,526.1475704
1/23/2019,1,w,4954,207,10.00,4,3211,19,15180,3868,0,,825,317,522.0102338
1/23/2019,1,w,4955,207,11.00,4,3172,20,15164,3867,0,,823,636,513.6679499
1/23/2019,1,w,4956,207,12.00,4,3108,20,15142,3870,0,,908,859,508.8500488
1/23/2019,1,w,4957,207,13.00,4,3030,19,14999,3866,0,,1089,1012,504.5762567
1/23/2019,1,w,4958,207,14.00,4,2935,20,15262,3868,0,,1099,952,506.9809392
1/23/2019,1,w,4959,207,15.00,4,2898,19,15374,3867,1,,1126,885,504.5017856
1/23/2019,1,w,4960,207,16.00,4,2745,19,15630,3866,2,,1128,882,503.3543123
1/23/2019,1,w,4961,207,17.00,4,2773,20,15868,3866,0,,1149,726,497.2368128
1/23/2019,1,w,4962,207,18.00,4,2898,19,16183,3867,0,,1148,460,492.3939147
1/23/2019,1,w,4963,207,19.00,4,3188,22,16989,3869,0,,928,76,491.422837
1/23/2019,1,w,4964,207,20.00,4,3491,20,18555,3867,0,,893,3,491.0675132
1/23/2019,1,w,4965,207,21.00,4,3514,21,18525,3864,0,,874,0,485.6490399
1/23/2019,1,w,4966,207,22.00,4,3289,20,17755,3869,0,,795,0,480.5569325
1/23/2019,1,w,4967,207,23.00,4,3130,20,16404,3861,0,,702,0,481.4020362
